{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar
589;0.000149207;0.000342556;0.000187974;0.000114155;0.227924528;0.1491;0.48204878;0.314794887;0.227924528
590;0.00015031;0.000325704;0.000190324;0.000114155;0.245552561;0.1761;0.521634146;0.315262537;0.245552561
591;0.000146585;0.00030676;0.000213821;0.000114155;0.221617251;0.1944;0.553487805;0.31573973;0.221617251
592;0.000143204;0.000291378;0.00022322;0.000114155;0.175579515;0.2239;0.591390244;0.316178748;0.175579515
593;0.000138528;0.000296265;0.00022322;0.000114155;0.098652291;0.2711;0.628219512;0.316655941;0.098652291
594;0.000135314;0.000307894;0.000164478;0.000114155;0.020539084;0.287;0.643902439;0.317123591;0.020539084
595;0.000140501;0.000329526;0.000117484;0.000114155;0;0.2926;0.648658537;0.31759124;0
596;0.000149077;0.000328366;8.81E-05;0.000114155;0;0.2952;0.643390244;0.318039802;0
597;0.00014245;0.000328448;5.87E-05;0.000114155;0;0.2995;0.623853659;0.318507451;0
598;0.000132613;0.000320069;3.76E-05;0.000114155;0;0.2932;0.604121951;0.318975101;0
599;0.000124867;0.000321502;2.35E-05;0.000114155;0;0.2897;0.589439024;0.319452294;0
600;0.000131816;0.000318382;9.40E-06;0.000114155;0;0.2926;0.57902439;0.319891312;0
601;0.000127914;0.000318326;5.87E-06;0.000114155;0;0.297;0.579512195;0.320368505;0
602;1.15E-04;0.000322571;2.35E-06;0.000114155;0;0.3045;0.587707317;0.320836155;0
603;1.13E-04;0.00031819;1.17E-06;0.000114155;0;0.3197;0.595609756;0.321303804;0
604;1.07E-04;0.000313816;1.41E-05;0.000114155;0;0.3262;0.605536585;0.321780997;0
605;1.01E-04;0.000312013;3.76E-05;0.000114155;0;0.3302;0.625634146;0.322220015;0
606;9.80E-05;0.000317137;9.40E-05;0.000114155;0;0.3377;0.643853659;0.322697208;0
607;1.00E-04;0.000321209;0.0001821;0.000114155;0;0.3416;0.67295122;0.323164858;0
608;1.05E-04;0.00032366;0.000158603;0.000114155;0;0.3393;0.711414634;0.323632507;0
609;1.10E-04;0.00032679;0.000146855;0.000114155;1.56E-03;0.3285;0.736414634;0.324081069;0.001563342
610;0.000116154;0.000328417;0.000164478;0.000114155;0.034393531;0.3199;0.764195122;0.324548719;0.034393531
611;0.00012384;0.000312312;0.000187974;0.000114155;0.109649596;0.3328;0.786317073;0.325025912;0.109649596
612;0.000127466;0.000289017;0.000206772;0.000114155;0.189865229;0.3591;0.824121951;0.325493561;0.189865229
613;0.000132957;0.000264937;0.000187974;0.000114155;0.242102426;0.3895;0.862585366;0.325942123;0.242102426
614;0.000137379;0.000249357;0.000190324;0.000114155;0.257088949;0.4247;0.887878049;0.326409772;0.257088949
615;0.000131761;0.000232779;0.000213821;0.000114155;0.22916442;0.4696;0.908536585;0.326877422;0.22916442
616;0.000127062;0.000219282;0.00022322;0.000114155;0.175040431;0.5156;0.922365854;0.327345071;0.175040431
617;0.000122886;0.000221771;0.00022322;0.000114155;0.096657682;0.564;0.933926829;0.327822265;0.096657682
618;0.000120577;0.000230032;0.000164478;0.000114155;0.021778976;0.6021;0.947121951;0.328261283;0.021778976
619;0.000126736;0.0002465;0.000117484;0.000114155;0;0.6106;0.955853659;0.328738476;0
620;0.000136296;0.000245481;8.81E-05;0.000114155;0;0.6479;0.957219512;0.329206125;0
621;0.000132755;0.000245641;5.87E-05;0.000114155;0;0.697;0.954634146;0.329673775;0
622;0.000126467;0.000239114;3.76E-05;0.000114155;0;0.7269;0.951414634;0.330122336;0
623;0.000120497;0.000240033;2.35E-05;0.000114155;0;0.7597;0.950341463;0.330589986;0
624;0.000129588;0.000237898;9.40E-06;0.000114155;0;0.7553;0.951;0.331067179;0
625;0.000128654;0.000238099;5.87E-06;0.000114155;0;0.7512;0.954170732;0.331534829;0
626;1.18E-04;0.000241524;2.35E-06;0.000114155;0;0.7408;0.956878049;0.33198339;0
627;1.15E-04;0.000238462;1.17E-06;0.000114155;0;0.7439;0.955829268;0.33245104;0
628;1.09E-04;0.000236037;1.41E-05;0.000114155;0;0.7466;0.945487805;0.332918689;0
629;1.02E-04;0.000235939;3.76E-05;0.000114155;0;0.7357;0.927780488;0.333395883;0
630;9.84E-05;0.000241727;9.40E-05;0.000114155;0;0.7184;0.923243902;0.333834901;0
631;9.87086E-05;0.000247023;0.0001821;0.000114155;0;0.705;0.936243902;0.334312094;0
632;0.000100916;0.00025126;0.000158603;0.000114155;0;0.696;0.946390244;0.334779743;0
633;0.000103756;0.000255786;0.000146855;0.000114155;0.000592992;0.6934;0.967804878;0.335247393;0.000592992
634;0.000108553;0.000259365;0.000164478;0.000114155;0.029757412;0.7099;0.982439024;0.335715042;0.029757412
635;0.0001187;0.000249263;0.000187974;0.000114155;0.107654987;0.7357;0.983097561;0.336163604;0.107654987
636;0.00012608;0.00023343;0.000206772;0.000114155;0.205606469;0.716;0.98297561;0.336631253;0.205606469
637;0.000132364;0.000216776;0.000187974;0.000114155;0.25541779;0.6722;0.987756098;0.337108447;0.25541779
638;0.000137474;0.000207212;0.000190324;0.000114155;0.274878706;0.7288;0.990146341;0.337576096;0.274878706
639;0.00013049;0.000196608;0.000213821;0.000114155;0.257520216;0.7797;0.990682927;0.338024658;0.257520216
640;0.000125393;0.000188711;0.00022322;0.000114155;0.197843666;0.7447;0.99002439;0.338492307;0.197843666
641;0.000121905;0.000195004;0.00022322;0.000114155;0.118867925;0.712;0.988804878;0.338959957;0.118867925
642;0.000120233;0.000207188;0.000164478;0.000114155;0.02916442;0.6905;0.986829268;0.33943715;0.02916442
643;0.000127408;0.000227461;0.000117484;0.000114155;0;0.6942;0.983;0.339876168;0
644;0.000140857;0.000231304;8.81E-05;0.000114155;0;0.6743;0.975585366;0.340353361;0
645;0.000139866;0.000236197;5.87E-05;0.000114155;0;0.6403;0.961707317;0.340821011;0
646;0.000134061;0.000234408;3.76E-05;0.000114155;0;0.592;0.944;0.34128866;0
647;0.000126026;0.000239763;2.35E-05;0.000114155;0;0.5918;0.920878049;0.341737222;0
648;0.000132753;0.000242363;9.40E-06;0.000114155;0;0.6026;0.889439024;0.342204871;0
649;0.000129838;0.000247409;5.87E-06;0.000114155;0;0.5788;0.855219512;0.342682065;0
650;0.000119523;0.000255989;2.35E-06;0.000114155;0;0.5531;0.836268293;0.343149714;0
651;0.000118073;0.000258127;1.17E-06;0.000114155;0;0.5172;0.848292683;0.343617363;0
652;1.13E-04;0.000260775;1.41E-05;0.000114155;0;0.4839;0.85895122;0.344065925;0
653;1.07E-04;0.000266002;3.76E-05;0.000114155;0;0.4499;0.859926829;0.344533575;0
654;0.000106724;0.000277849;9.40E-05;0.000114155;0;0.4266;0.842731707;0.345001224;0
655;0.000116299;0.000289129;0.0001821;0.000114155;0;0.4086;0.806609756;0.345478417;0
656;0.000133032;0.000299209;0.000158603;0.000114155;0;0.3983;0.78197561;0.345917435;0
657;0.000144592;0.000309985;0.000146855;0.000114155;0.002210243;0.3799;0.768341463;0.346394629;0.002210243
658;0.000144729;0.000319373;0.000164478;0.000114155;0.04361186;0.4014;0.73102439;0.346862278;0.04361186
659;0.000147019;0.000310964;0.000187974;0.000114155;0.121239892;0.4777;0.699170732;0.347329928;0.121239892
660;0.000148093;0.000294201;0.000206772;0.000114155;0.196118598;0.5007;0.682341463;0.347778489;0.196118598
661;0.000151167;0.000275428;0.000187974;0.000114155;0.272614555;0.5055;0.680268293;0.348246139;0.272614555
662;0.000151494;0.000264373;0.000190324;0.000114155;0.291320755;0.4885;0.660073171;0.348723332;0.291320755
663;0.000148641;0.000251474;0.000213821;0.000114155;0.26819407;0.4332;0.619097561;0.349190981;0.26819407
664;0.000145462;0.000241002;0.00022322;0.000114155;0.220485175;0.3725;0.59302439;0.349639543;0.220485175
665;0.000141697;0.000247522;0.00022322;0.000114155;0.139137466;0.372;0.59502439;0.350107193;0.139137466
666;0.000138824;0.000260171;0.000164478;0.000114155;0.033692722;0.3645;0.574317073;0.350574842;0.033692722
667;0.000144535;0.000282189;0.000117484;0.000114155;0.000107817;0.3293;0.547414634;0.351052035;0.000107817
668;0.000158477;0.00028482;8.81E-05;0.000114155;0;0.3039;0.503243902;0.351519685;0
669;0.00015125;0.000288886;5.87E-05;0.000114155;0;0.2635;0.446878049;0.351968247;0
670;0.000140387;0.000285382;3.76E-05;0.000114155;0;0.2155;0.378512195;0.352435896;0
671;0.000130857;0.000290863;2.35E-05;0.000114155;0;0.1708;0.314390244;0.352903545;0
672;0.000137292;0.000292655;9.40E-06;0.000114155;0;0.1304;0.258853659;0.353371195;0
673;0.000134013;0.000297564;5.87E-06;0.000114155;0;0.0981;0.229073171;0.353819757;0
674;0.000122296;0.000306798;2.35E-06;0.000114155;0;0.0761;0.235463415;0.354287406;0
675;0.000119979;0.000308331;1.17E-06;0.000114155;0;0.0726;0.24604878;0.354764599;0
676;1.14E-04;0.000309963;1.41E-05;0.000114155;0;0.0851;0.276439024;0.355232249;0
677;1.10E-04;0.000314385;3.76E-05;0.000114155;0;0.1026;0.325365854;0.355680811;0
678;0.000108448;0.000325889;9.40E-05;0.000114155;0;0.1165;0.399878049;0.35614846;0
679;0.000116874;0.000336386;0.0001821;0.000114155;0;0.1318;0.444780488;0.356616109;0
680;0.000133737;0.000345281;0.000158603;0.000114155;0;0.1507;0.520780488;0.357093303;0
681;0.000143708;0.000355325;0.000146855;0.000114155;0.00296496;0.158;0.605170732;0.357532321;0.00296496
682;0.000142457;0.000363633;0.000164478;0.000114155;0.052398922;0.1765;0.67404878;0.358009514;0.052398922
683;0.000144366;0.000351864;0.000187974;0.000114155;0.138382749;0.2415;0.720926829;0.358477163;0.138382749
684;0.00014657;0.000331361;0.000206772;0.000114155;0.214501348;0.3073;0.71602439;0.358944813;0.214501348
685;0.00015101;0.000309181;0.000187974;0.000114155;0.264312668;0.3477;0.684439024;0.359422006;0.264312668
686;0.000151803;0.000296018;0.000190324;0.000114155;0.223396226;0.36;0.67002439;0.359861024;0.223396226
687;0.000150034;0.000281009;0.000213821;0.000114155;0.164636119;0.3537;0.630219512;0.360338217;0.164636119
688;0.000147634;0.000269322;0.00022322;0.000114155;0.114339623;0.4249;0.570243902;0.360805867;0.114339623
689;0.00014438;0.000276626;0.00022322;0.000114155;0.061347709;0.5128;0.542829268;0.361273516;0.061347709
690;0.000141682;0.000290542;0.000164478;0.000114155;0.014231806;0.5196;0.527926829;0.361722078;0.014231806
691;0.000146252;0.000314151;0.000117484;0.000114155;0.000161725;0.5169;0.513731707;0.362189727;0.000161725
692;0.000156943;0.000315805;8.81E-05;0.000114155;0;0.5322;0.588170732;0.362657377;0
693;0.000149682;0.000318505;5.87E-05;0.000114155;0;0.5447;0.716585366;0.36313457;0
694;0.000139228;0.000312863;3.76E-05;0.000114155;0;0.5492;0.802414634;0.363573588;0
695;0.000130488;0.000316787;2.35E-05;0.000114155;0;0.5491;0.868170732;0.364050781;0
696;0.000136485;0.000316258;9.40E-06;0.000114155;0;0.5578;0.939439024;0.364518431;0
697;0.000133246;0.000318708;5.87E-06;0.000114155;0;0.5162;0.967365854;0.36498608;0
698;0.000120018;0.000325686;2.35E-06;0.000114155;0;0.4702;0.967317073;0.365434642;0
699;0.000120001;0.000324005;1.17E-06;0.000114155;0;0.4274;0.949926829;0.365902291;0
700;0.000114348;0.00032247;1.41E-05;0.000114155;0;0.3849;0.91704878;0.366379485;0
701;1.09E-04;0.000323566;3.76E-05;0.000114155;0;0.344;0.870585366;0.366847134;0
702;0.000108281;0.000332113;9.40E-05;0.000114155;0;0.3707;0.813560976;0.367314784;0
703;0.000115995;0.000339722;0.0001821;0.000114155;0;0.4451;0.742609756;0.367763345;0
704;0.000131175;0.000345944;0.000158603;0.000114155;0;0.4753;0.680585366;0.368230995;0
705;0.000141209;0.000353125;0.000146855;0.000114155;0.001401617;0.4434;0.643073171;0.368708188;0.001401617
706;0.000143486;0.000359154;0.000164478;0.000114155;0.044743935;0.41;0.60804878;0.369175838;0.044743935
707;0.000147106;0.000346013;0.000187974;0.000114155;0.130350404;0.4153;0.573658537;0.369624399;0.130350404
708;0.000150624;0.000324958;0.000206772;0.000114155;0.198490566;0.422;0.568585366;0.370092049;0.198490566
709;0.000155488;0.000302842;0.000187974;0.000114155;0.248625337;0.3895;0.567512195;0.370559698;0.248625337
710;0.000156228;0.000290011;0.000190324;0.000114155;0.258598383;0.3377;0.550756098;0.371027348;0.258598383
711;0.000153564;0.000275463;0.000213821;0.000114155;0.23574124;0.2593;0.525878049;0.371475909;0.23574124
712;0.000150365;0.00026406;0.00022322;0.000114155;0.163827493;0.2198;0.518609756;0.371943559;0.163827493
713;0.000146613;0.000271337;0.00022322;0.000114155;0.098544474;0.2113;0.475878049;0.372420752;0.098544474
714;0.000143578;0.000285338;0.000164478;0.000114155;0.021455526;0.1905;0.386195122;0.372888402;0.021455526
715;0.000148008;0.000309251;0.000117484;0.000114155;0.000107817;0.174;0.282341463;0.373336963;0.000107817
716;0.000160598;0.000312053;8.81E-05;0.000114155;0;0.1526;0.192682927;0.373804613;0
717;0.000151877;0.000316383;5.87E-05;0.000114155;0;0.1371;0.137658537;0.374272262;0
718;0.000140212;0.000312524;3.76E-05;0.000114155;0;0.1171;0.108414634;0.374749455;0
719;0.000130515;0.000318409;2.35E-05;0.000114155;0;0.0922;0.103146341;0.375217105;0
720;0.000137285;0.0003201;9.40E-06;0.000114155;0;0.0749;0.102731707;0.375665667;0
721;0.000133844;0.000325106;5.87E-06;0.000114155;0;0.0664;0.106219512;0.375932895;0
722;0.000122298;0.000334819;2.35E-06;0.000114155;0;0.0782;0.127878049;0.375913807;0
723;0.000122096;0.000335817;1.17E-06;0.000114155;0;0.098;0.154853659;0.375856544;0
724;0.000116264;0.000336647;1.41E-05;0.000114155;0;0.113;0.172780488;0.375808825;0
725;0.000110461;0.00034007;3.76E-05;0.000114155;0;0.1083;0.224682927;0.375761105;0
726;0.000108954;0.000350947;9.40E-05;0.000114155;0;0.1031;0.329780488;0.375732474;0
727;0.000117198;0.0003605;0.0001821;0.000114155;0;0.1087;0.451365854;0.375684754;0
728;0.000133719;0.000368263;0.000158603;0.000114155;0;0.1242;0.557243902;0.375637035;0
729;0.000144176;0.000377147;0.000146855;0.000114155;0.001078167;0.1351;0.64504878;0.375617947;0.001078167
730;0.000144243;0.000384544;0.000164478;0.000114155;0.02296496;0.1706;0.697073171;0.375560684;0.02296496
731;0.000147854;0.000371091;0.000187974;0.000114155;0.065444744;0.2135;0.736487805;0.375512965;0.065444744
732;0.00015116;0.00034894;0.000206772;0.000114155;0.115040431;0.2683;0.783560976;0.375465245;0.115040431
733;0.00015614;0.000324978;0.000187974;0.000114155;0.146576819;0.3062;0.816609756;0.375436614;0.146576819
734;0.000156791;0.000310603;0.000190324;0.000114155;0.155256065;0.3381;0.883512195;0.375388895;0.155256065
735;0.0001555;0.000294058;0.000213821;0.000114155;0.138706199;0.3699;0.913146341;0.375341175;0.138706199
736;0.000152316;0.000280538;0.00022322;0.000114155;0.093692722;0.4691;0.919585366;0.375293456;0.093692722
737;0.000147413;0.000286469;0.00022322;0.000114155;0.052938005;0.569;0.903585366;0.375264824;0.052938005
738;0.000143665;0.000298675;0.000164478;0.000114155;0.015902965;0.6086;0.872414634;0.375217105;0.015902965
739;0.000146419;0.000320321;0.000117484;0.000114155;0.000107817;0.5991;0.807487805;0.375169386;0.000107817
740;0.00015764;0.000319522;8.81E-05;0.000114155;0;0.5687;0.713560976;0.375140754;0
741;0.000149797;0.000319569;5.87E-05;0.000114155;0;0.5257;0.63197561;0.375093035;0
742;0.000138643;0.000311056;3.76E-05;0.000114155;0;0.4805;0.622536585;0.375045315;0
743;0.000128726;0.000311935;2.35E-05;0.000114155;0;0.4107;0.701756098;0.374997596;0
744;0.000134778;0.000308142;9.40E-06;0.000114155;0;0.3947;0.734463415;0.374968964;0
745;0.000131183;0.000307291;5.87E-06;0.000114155;0;0.3906;0.754146341;0.289742238;0
746;0.000120582;0.000310469;2.35E-06;0.000114155;0;0.3696;0.765536585;0.289379571;0
747;1.18E-04;0.00030535;1.17E-06;0.000114155;0;0.3399;0.750243902;0.289016904;0
748;1.13E-04;0.000300447;1.41E-05;0.000114155;0;0.3031;0.722512195;0.288654237;0
749;1.08E-04;0.000298222;3.76E-05;0.000114155;0;0.2603;0.677560976;0.288301114;0
750;1.08E-04;0.000302933;9.40E-05;0.000114155;0;0.2374;0.608804878;0.287938447;0
751;1.16E-04;0.000306526;0.0001821;0.000114155;0;0.2273;0.569878049;0.28757578;0
752;1.33E-04;0.00030865;0.000158603;0.000114155;0;0.2289;0.531219512;0.287213113;0
753;0.000144886;0.000311536;0.000146855;0.000114155;0.00032345;0.2157;0.484341463;0.28685999;0.00032345
754;0.000145544;0.00031308;0.000164478;0.000114155;0.020161725;0.1855;0.437926829;0.286497323;0.020161725
755;0.000148609;0.000297821;0.000187974;0.000114155;0.080485175;0.151;0.408878049;0.286106025;0.080485175
756;0.000151571;0.000275671;0.000206772;0.000114155;0.158490566;0.1183;0.386731707;0.285752902;0.158490566
757;0.000156634;0.000252985;0.000187974;0.000114155;0.178975741;0.0931;0.361;0.285390235;0.178975741
758;0.000158156;0.000238467;0.000190324;0.000114155;0.204043127;0.0673;0.298536585;0.285027568;0.204043127
759;0.000155126;0.000223;0.000213821;0.000114155;0.196442049;0.0576;0.213902439;0.284664901;0.196442049
760;0.000151015;0.000210707;0.00022322;0.000114155;0.152021563;0.0638;0.163536585;0.284311778;0.152021563
761;0.000146234;0.000213978;0.00022322;0.000114155;0.094501348;0.0835;0.144463415;0.283949111;0.094501348
762;0.000143005;0.000223301;0.000164478;0.000114155;0.031536388;0.1003;0.133658537;0.283586444;0.031536388
763;0.000146421;0.000241412;0.000117484;0.000114155;0.000700809;0.111;0.13804878;0.283223777;0.000700809
764;0.000156056;0.000242602;8.81E-05;0.000114155;0;0.1021;0.212097561;0.282870654;0
765;0.000149162;0.000245452;5.87E-05;0.000114155;0;0.0898;0.36602439;0.282507987;0
766;0.000139166;0.000241834;3.76E-05;0.000114155;0;0.0875;0.522878049;0.28214532;0
767;0.000131569;0.000246005;2.35E-05;0.000114155;0;0.0933;0.645853659;0.281782654;0
768;0.000138408;0.000247371;9.40E-06;0.000114155;0;0.1106;0.733365854;0.281419987;0
769;0.000134953;0.000251236;5.87E-06;0.000114155;0;0.1319;0.800219512;0.281066864;0
770;1.22E-04;0.000258928;2.35E-06;0.000114155;0;0.1474;0.854317073;0.280704197;0
771;1.19E-04;0.000259965;1.17E-06;0.000114155;0;0.1628;0.884219512;0.28034153;0
772;1.12E-04;0.000261463;1.41E-05;0.000114155;0;0.1711;0.894146341;0.279978863;0
773;1.06E-04;0.000265462;3.76E-05;0.000114155;0;0.1875;0.900926829;0.27962574;0
774;1.03E-04;0.000275718;9.40E-05;0.000114155;0;0.2023;0.903902439;0.279263073;0
775;1.05E-04;0.000285264;0.0001821;0.000114155;0;0.2233;0.90197561;0.278900406;0
776;1.09E-04;0.000293527;0.000158603;0.000114155;0;0.2453;0.898878049;0.278537739;0
777;1.14E-04;0.00030227;0.000146855;0.000114155;0.000862534;0.2636;0.893414634;0.278184616;0.000862534
778;1.20E-04;0.000309679;0.000164478;0.000114155;0.01902965;0.2847;0.885878049;0.277821949;0.01902965
779;0.000127882;0.000300309;0.000187974;0.000114155;0.053746631;0.3336;0.881878049;0.277459282;0.053746631
780;0.000132553;0.000283793;0.000206772;0.000114155;0.094663073;0.3694;0.874341463;0.277096615;0.094663073
781;0.000139746;0.000265955;0.000187974;0.000114155;0.12425876;0.41;0.874634146;0.276733948;0.12425876
782;0.000145033;0.000256223;0.000190324;0.000114155;0.139622642;0.4571;0.886292683;0.276380825;0.139622642
783;1.40E-04;0.000244818;0.000213821;0.000114155;0.153692722;0.4737;0.899268293;0.276018158;0.153692722
784;1.35E-04;0.00023599;0.00022322;0.000114155;0.150296496;0.4826;0.906829268;0.275655491;0.150296496
785;1.31E-04;0.000244064;0.00022322;0.000114155;0.095687332;0.4924;0.908756098;0.275292824;0.095687332
786;0.000126952;0.000258455;0.000164478;0.000114155;0.037951482;0.4962;0.898268293;0.274939701;0.037951482
787;0.000129818;0.000281821;0.000117484;0.000114155;0.001509434;0.4812;0.888170732;0.274577034;0.001509434
788;0.000139853;0.000285449;8.81E-05;0.000114155;0;0.4738;0.887146341;0.274214368;0
789;0.000135872;0.000290113;5.87E-05;0.000114155;0;0.4804;0.886268293;0.273851701;0
790;0.000129103;0.000286958;3.76E-05;0.000114155;0;0.4757;0.885609756;0.273498578;0
791;0.00012321;0.000292532;2.35E-05;0.000114155;0;0.4674;0.884365854;0.273135911;0
792;0.000131666;0.000294177;9.40E-06;0.000114155;0;0.4734;0.884560976;0.272773244;0
793;0.000129471;0.000298912;5.87E-06;0.000114155;0;0.4745;0.876609756;0.272410577;0
794;1.19E-04;0.000307872;2.35E-06;0.000114155;0;0.4544;0.852926829;0.272057454;0
795;1.16E-04;0.000309005;1.17E-06;0.000114155;0;0.4372;0.811170732;0.271694787;0
796;1.10E-04;0.000310324;1.41E-05;0.000114155;0;0.4272;0.76797561;0.27133212;0
797;1.03E-04;0.000314303;3.76E-05;0.000114155;0;0.4107;0.722536585;0.270969453;0
798;9.88E-05;0.000325661;9.40E-05;0.000114155;0;0.3873;0.668512195;0.270606786;0
799;9.88257E-05;0.000336261;0.0001821;0.000114155;0;0.3748;0.604536585;0.270253663;0
800;0.000100478;0.000345484;0.000158603;0.000114155;0;0.3313;0.523634146;0.269890996;0
801;0.0001028;0.000355943;0.000146855;0.000114155;0.003018868;0.3015;0.41995122;0.269528329;0.003018868
802;0.000106699;0.000364949;0.000164478;0.000114155;0.065714286;0.3404;0.30002439;0.269165662;0.065714286
803;0.000114829;0.000353557;0.000187974;0.000114155;0.188301887;0.3671;0.224658537;0.268812539;0.188301887
804;0.000120861;0.00033288;0.000206772;0.000114155;0.285283019;0.3406;0.188560976;0.268449872;0.285283019
805;0.000126559;0.000310114;0.000187974;0.000114155;0.326415094;0.3224;0.195414634;0.268087205;0.326415094
806;0.000131078;0.000296328;0.000190324;0.000114155;0.328409704;0.3082;0.206341463;0.267724538;0.328409704
807;0.000123444;0.000280469;0.000213821;0.000114155;0.32;0.2593;0.203317073;0.267371415;0.32
808;0.000117731;0.000267731;0.00022322;0.000114155;0.280161725;0.2036;0.223170732;0.267008748;0.280161725
809;0.000112863;0.000273761;0.00022322;0.000114155;0.197681941;0.1874;0.285780488;0.266646082;0.197681941
810;0.000109791;0.000286422;0.000164478;0.000114155;0.073638814;0.169;0.349878049;0.266283415;0.073638814
811;0.000115312;0.000309516;0.000117484;0.000114155;0.002857143;0.1498;0.380780488;0.265930292;0.002857143
812;0.000133423;0.000312;8.81E-05;0.000114155;0;0.1449;0.396170732;0.265567625;0
813;0.000133473;0.000316151;5.87E-05;0.000114155;0;0.1509;0.446317073;0.265204958;0
814;0.00012913;0.00031244;3.76E-05;0.000114155;0;0.1651;0.544560976;0.264842291;0
815;0.00012173;0.000318808;2.35E-05;0.000114155;0;0.174;0.635439024;0.264479624;0
816;0.000129748;0.00032089;9.40E-06;0.000114155;0;0.1794;0.710390244;0.264126501;0
817;0.000127468;0.00032632;5.87E-06;0.000114155;0;0.1862;0.756609756;0.263763834;0
818;0.000117308;0.000336576;2.35E-06;0.000114155;0;0.2049;0.805219512;0.263401167;0
819;0.000116077;0.000338316;1.17E-06;0.000114155;0;0.2311;0.848073171;0.2630385;0
820;1.12E-04;0.000340095;1.41E-05;0.000114155;0;0.254;0.87495122;0.262685377;0
821;1.07E-04;0.000344605;3.76E-05;0.000114155;0;0.271;0.893121951;0.26232271;0
822;0.000105468;0.000356856;9.40E-05;0.000114155;0;0.2675;0.915073171;0.261960043;0
823;0.000115626;0.000367904;0.0001821;0.000114155;0;0.2693;0.929804878;0.261597376;0
824;0.000132832;0.000377332;0.000158603;0.000114155;0;0.2789;0.936243902;0.261244253;0
825;0.000143252;0.000388003;0.000146855;0.000114155;0.007816712;0.2745;0.943853659;0.260881586;0.007816712
826;0.00014369;0.00039665;0.000164478;0.000114155;0.097358491;0.2627;0.950658537;0.260518919;0.097358491
827;0.000146007;0.000383255;0.000187974;0.000114155;0.227061995;0.2773;0.954097561;0.260156252;0.227061995
828;0.000148977;0.000360678;0.000206772;0.000114155;0.310619946;0.3099;0.953536585;0.259793585;0.310619946
829;0.000153482;0.000336259;0.000187974;0.000114155;0.34722372;0.317;0.945365854;0.259440462;0.34722372
830;0.000155039;0.000321792;0.000190324;0.000114155;0.337142857;0.3062;0.935073171;0.259077796;0.337142857
831;0.000152411;0.000305258;0.000213821;0.000114155;0.294016173;0.2909;0.902512195;0.258715129;0.294016173
832;0.000148736;0.000292204;0.00022322;0.000114155;0.217304582;0.2985;0.828829268;0.258352462;0.217304582
833;0.000144049;0.000299773;0.00022322;0.000114155;0.109541779;0.3237;0.759146341;0.257999339;0.109541779
834;0.00014099;0.000314513;0.000164478;0.000114155;0.02787062;0.3422;0.744292683;0.257636672;0.02787062
835;0.000143043;0.00033957;0.000117484;0.000114155;0.000269542;0.3459;0.675609756;0.257264461;0.000269542
836;0.000156482;0.000340981;8.81E-05;0.000114155;0;0.3279;0.612707317;0.256901794;0
837;0.000148865;0.000343424;5.87E-05;0.000114155;0;0.2937;0.539414634;0.256539127;0
838;0.000137609;0.00033673;3.76E-05;0.000114155;0;0.265;0.484878049;0.256186004;0
839;0.000127568;0.000339992;2.35E-05;0.000114155;0;0.2412;0.443073171;0.255823337;0
840;0.000134048;0.000338383;9.40E-06;0.000114155;0;0.2126;0.408878049;0.25546067;0
841;0.000130356;0.000339903;5.87E-06;0.000114155;0.000862534;0.1789;0.375756098;0.255098003;0.000862534
842;0.000118678;0.000346075;2.35E-06;0.000114155;0;0.1531;0.352609756;0.25474488;0
843;0.000116411;0.000343056;1.17E-06;0.000114155;0;0.1345;0.345146341;0.254382213;0
844;1.11E-04;0.000339936;1.41E-05;0.000114155;0;0.1146;0.340536585;0.254019546;0
845;1.06E-04;0.000339557;3.76E-05;0.000114155;0;0.1038;0.335731707;0.253656879;0
846;0.000105144;0.000346658;9.40E-05;0.000114155;0;0.1037;0.329829268;0.253294213;0
847;0.000114664;0.000352381;0.0001821;0.000114155;0;0.1111;0.32804878;0.252941089;0
848;0.000132165;0.000356514;0.000158603;0.000114155;0;0.1146;0.339560976;0.252578423;0
849;0.000142634;0.000361803;0.000146855;0.000114155;0.006307278;0.0775;0.356634146;0.252215756;0.006307278
850;0.000142542;0.000365684;0.000164478;0.000114155;0.077358491;0.053;0.382341463;0.251853089;0.077358491
851;0.000143932;0.000349904;0.000187974;0.000114155;0.184851752;0.0593;0.403097561;0.251490422;0.184851752
852;0.000146202;0.000325913;0.000206772;0.000114155;0.267601078;0.0609;0.40597561;0.251127755;0.267601078
853;0.000149839;0.000300802;0.000187974;0.000114155;0.317574124;0.0603;0.407804878;0.250774632;0.317574124
854;0.000149498;0.000284847;0.000190324;0.000114155;0.326253369;0.0609;0.417902439;0.250411965;0.326253369
855;0.00014611;0.000267211;0.000213821;0.000114155;0.300592992;0.0677;0.439341463;0.250049298;0.300592992
856;0.000141695;0.000252793;0.00022322;0.000114155;0.246954178;0.0893;0.475390244;0.249686631;0.246954178
857;0.000136774;0.000256165;0.00022322;0.000114155;0.154555256;0.1488;0.535634146;0.249333508;0.154555256
858;0.000134091;0.000265649;0.000164478;0.000114155;0.045822102;0.2124;0.594804878;0.248970841;0.045822102
859;0.000137626;0.000284427;0.000117484;0.000114155;0.000539084;0.2513;0.634268293;0.248608174;0.000539084
